iteracion,valor_coste
0,194.63231595467286
1,175.22719784567514
2,107.26277077617885
3,38.38647926810976
4,98.9517684004181
5,85.39795123923179
6,47.28819792661688
7,21.295899981071287
8,11.19904622587344
9,211.30997873652882
10,125.47710720911564
11,2.7643222443945525
12,36.91893755222254
13,51.08780124017811
14,116.65308118188736
15,178.4076665785257
16,87.77806575438277
17,76.60034516790036
18,8.330524467300695
19,27.54217067368187
20,97.51684007095362
21,12.703684011267168
22,6.283186427843013
23,6.318976877506573
24,41.39695287629395
25,46.840343715333255
26,-10.566265796795847
27,139.3160065646369
28,116.4064445763872
29,7.261456717457827
30,49.14123479606891
31,47.09775823176152
32,-16.889330045210365
33,202.10488748144724
34,63.66513860753681
35,51.024813715317414
36,40.50367949555475
37,23.717551329583966
38,293.7619118252236
39,97.1370024484972
40,49.36946962571359
41,39.80355252209296
42,159.4837976164141
43,5.440822270891285
44,69.5227074116035
45,39.13689386220173
46,153.50026548956657
47,52.74626990144084
48,67.6337405982596
49,37.99644283612344
50,29.30104097313528
51,37.746523242108665
52,2.3044169786009228
53,39.4691695885643
54,44.78687362492107
55,89.93112495457216
56,178.41421052000908
57,14.647510334311203
58,95.16213560859738
59,44.46156733448528
60,26.32088986793992
61,133.5046827512154
62,12.864138744623721
63,27.858119596618195
64,43.03271729076199
65,82.8157652728707
66,61.15554057724907
67,33.741871062847196
68,136.42476322023091
69,57.80179607495677
70,137.47286142898537
71,149.78267939476933
72,71.8683464888058
73,62.775686517955165
74,102.65706528153088
75,10.560051429583952
76,124.86863732654723
77,117.77912801037824
78,38.65617609154747
79,17.211924582854504
80,47.8469384693366
81,87.78707043420482
82,102.1265805207886
83,58.919193159122244
84,29.42931295650092
85,193.5706538209932
86,9.921571009758551
87,177.5668124638445
88,5.680975487655431
89,37.02520740357474
90,63.79126074989182
91,19.46153441973933
92,171.85747095929668
93,19.995183183613033
94,33.29336138779071
95,-1.1388037558244566
96,80.16187331393337
97,3.199712710408197
98,28.07207416696264
99,54.78477023451914
100,25.21740102868605
101,67.69934182811215
102,66.6185614938923
103,19.73219098372051
104,55.88290308590834
105,77.63748803476227
106,19.55476885020271
107,75.13710709393585
108,22.093978473639
109,113.34193204933106
110,68.92574980678712
111,43.68285358300274
112,189.21949232923092
113,107.26277077617885
114,38.38647926810976
115,141.80125678808224
116,123.79868602635263
117,24.305904720234885
118,30.978529543086367
119,52.262793541186674
120,176.08078432286877
121,130.1743104422381
122,24.858495969963563
123,25.793405882826846
124,29.9813667496964
