iteracion,valor_coste
0,-21.75721074814448
1,-21.75721074814448
2,-22.322329957842694
3,-24.2060030287375
4,-28.83786927006292
5,-28.83786927006292
6,-28.83786927006292
7,-28.83786927006292
8,-28.83786927006292
9,-28.83786927006292
10,-28.83786927006292
11,-28.83786927006292
12,-28.83786927006292
13,-28.83786927006292
14,-28.83786927006292
15,-28.83786927006292
16,-28.83786927006292
17,-28.83786927006292
18,-29.30292327074031
19,-29.30292327074031
20,-31.83665679337428
21,-31.83665679337428
22,-31.972039863228915
23,-31.972039863228915
24,-31.972039863228915
25,-33.440231938182194
26,-33.440231938182194
27,-33.440231938182194
28,-33.440231938182194
29,-33.440231938182194
30,-33.440231938182194
31,-33.440231938182194
32,-38.902790033081125
33,-38.902790033081125
34,-38.902790033081125
35,-38.902790033081125
36,-38.902790033081125
37,-38.902790033081125
38,-38.902790033081125
39,-38.902790033081125
40,-38.902790033081125
41,-38.902790033081125
42,-38.902790033081125
43,-38.902790033081125
44,-40.563555525405306
45,-40.563555525405306
46,-40.563555525405306
47,-40.563555525405306
48,-40.563555525405306
49,-40.563555525405306
50,-51.723227375862706
51,-51.723227375862706
52,-51.723227375862706
53,-51.723227375862706
54,-51.723227375862706
55,-51.723227375862706
56,-51.723227375862706
57,-51.723227375862706
58,-51.723227375862706
59,-51.723227375862706
60,-51.723227375862706
61,-51.723227375862706
62,-51.723227375862706
63,-51.723227375862706
64,-51.723227375862706
65,-51.723227375862706
66,-51.723227375862706
67,-51.723227375862706
68,-51.723227375862706
69,-51.723227375862706
70,-51.723227375862706
71,-51.723227375862706
72,-51.723227375862706
73,-51.723227375862706
74,-51.723227375862706
75,-51.723227375862706
76,-51.723227375862706
77,-51.723227375862706
78,-51.723227375862706
79,-51.723227375862706
80,-51.723227375862706
81,-51.723227375862706
82,-51.723227375862706
83,-51.723227375862706
84,-51.723227375862706
85,-51.723227375862706
86,-51.723227375862706
87,-53.17271540301715
88,-53.17271540301715
89,-53.17271540301715
90,-53.17271540301715
91,-53.17271540301715
92,-53.17271540301715
93,-53.17271540301715
94,-53.17271540301715
95,-53.17271540301715
96,-53.17271540301715
97,-53.17271540301715
98,-53.17271540301715
99,-53.17271540301715
100,-53.17271540301715
101,-53.17271540301715
102,-53.17271540301715
103,-56.872988252185145
104,-56.872988252185145
105,-56.872988252185145
106,-56.872988252185145
107,-56.872988252185145
108,-56.872988252185145
109,-56.872988252185145
110,-56.872988252185145
111,-57.51794703726533
112,-57.51794703726533
113,-57.51794703726533
114,-57.51794703726533
115,-57.51794703726533
116,-57.51794703726533
117,-57.51794703726533
118,-57.51794703726533
119,-57.51794703726533
120,-57.51794703726533
121,-57.51794703726533
122,-57.51794703726533
123,-57.51794703726533
124,-57.51794703726533
125,-57.51794703726533
126,-57.51794703726533
127,-57.51794703726533
128,-60.08957773818999
129,-60.08957773818999
130,-60.08957773818999
131,-60.08957773818999
132,-60.08957773818999
133,-60.08957773818999
134,-60.08957773818999
135,-60.08957773818999
136,-60.08957773818999
137,-60.08957773818999
138,-66.72342500872483
139,-66.72342500872483
140,-66.72342500872483
141,-66.72342500872483
142,-66.72342500872483
143,-66.72342500872483
144,-66.72342500872483
145,-66.72342500872483
146,-66.72342500872483
147,-66.72342500872483
148,-66.72342500872483
149,-66.72342500872483
150,-66.72342500872483
151,-66.72342500872483
152,-66.72342500872483
153,-66.72342500872483
154,-66.72342500872483
155,-66.72342500872483
156,-66.72342500872483
157,-66.72342500872483
158,-66.72342500872483
159,-66.72342500872483
160,-66.72342500872483
161,-66.72342500872483
162,-66.72342500872483
163,-66.72342500872483
164,-66.72342500872483
165,-66.72342500872483
166,-66.72342500872483
167,-66.72342500872483
168,-66.72342500872483
169,-66.72342500872483
170,-66.72342500872483
171,-66.72342500872483
172,-66.72342500872483
173,-66.72342500872483
174,-66.72342500872483
175,-66.72342500872483
176,-66.72342500872483
177,-66.72342500872483
178,-66.72342500872483
179,-66.72342500872483
180,-66.72342500872483
181,-66.72342500872483
182,-66.72342500872483
183,-66.72342500872483
184,-66.72342500872483
185,-66.72342500872483
186,-66.72342500872483
187,-66.72342500872483
188,-66.72342500872483
189,-66.72342500872483
190,-66.72342500872483
191,-66.72342500872483
192,-66.72342500872483
193,-66.72342500872483
194,-66.72342500872483
195,-66.72342500872483
196,-66.72342500872483
197,-66.72342500872483
198,-66.72342500872483
199,-66.72342500872483
200,-66.72342500872483
201,-66.72342500872483
202,-66.72342500872483
203,-66.72342500872483
204,-66.72342500872483
205,-66.72342500872483
206,-66.72342500872483
207,-66.72342500872483
208,-66.72342500872483
209,-66.72342500872483
210,-66.72342500872483
211,-66.72342500872483
212,-66.72342500872483
213,-66.72342500872483
214,-66.72342500872483
215,-66.72342500872483
216,-66.72342500872483
217,-66.72342500872483
218,-66.72342500872483
219,-66.72342500872483
220,-66.72342500872483
221,-66.72342500872483
222,-66.72342500872483
223,-66.72342500872483
224,-67.08111940360976
225,-67.08111940360976
226,-67.08111940360976
227,-67.08111940360976
228,-67.08111940360976
229,-67.08111940360976
230,-67.08111940360976
231,-67.08111940360976
232,-67.08111940360976
233,-67.08111940360976
234,-67.08111940360976
235,-67.08111940360976
236,-67.08111940360976
237,-67.08111940360976
238,-67.08111940360976
239,-67.08111940360976
240,-67.08111940360976
241,-67.08111940360976
242,-67.08111940360976
243,-67.08111940360976
244,-67.08111940360976
245,-67.08111940360976
246,-67.08111940360976
247,-67.08111940360976
248,-67.08111940360976
249,-67.08111940360976
250,-67.08111940360976
251,-67.08111940360976
252,-67.08111940360976
253,-67.08111940360976
254,-67.08111940360976
255,-67.08111940360976
256,-67.08111940360976
257,-67.08111940360976
258,-67.08111940360976
259,-67.08111940360976
260,-67.08111940360976
261,-67.08111940360976
262,-67.08111940360976
263,-67.08111940360976
264,-67.08111940360976
265,-67.08111940360976
266,-67.08111940360976
267,-67.08111940360976
268,-67.08111940360976
269,-67.08111940360976
270,-67.08111940360976
271,-67.08111940360976
272,-67.08111940360976
273,-67.08111940360976
274,-67.08111940360976
275,-67.08111940360976
276,-67.08111940360976
277,-67.08111940360976
278,-67.08111940360976
279,-67.08111940360976
280,-67.08111940360976
281,-67.08111940360976
282,-67.08111940360976
283,-67.08111940360976
284,-67.08111940360976
285,-67.08111940360976
286,-67.08111940360976
287,-67.08111940360976
288,-67.08111940360976
289,-67.08111940360976
290,-67.08111940360976
291,-67.08111940360976
292,-70.2467168661452
293,-70.2467168661452
294,-70.2467168661452
295,-70.2467168661452
296,-70.2467168661452
297,-70.2467168661452
298,-70.2467168661452
299,-70.2467168661452
300,-70.2467168661452
301,-70.2467168661452
302,-70.2467168661452
303,-70.2467168661452
304,-70.2467168661452
305,-70.2467168661452
306,-70.2467168661452
307,-70.2467168661452
308,-70.2467168661452
309,-70.2467168661452
310,-70.2467168661452
311,-70.2467168661452
312,-70.2467168661452
313,-70.2467168661452
314,-70.2467168661452
315,-70.2467168661452
316,-70.2467168661452
317,-70.2467168661452
318,-70.2467168661452
319,-70.2467168661452
320,-70.2467168661452
321,-70.2467168661452
322,-70.2467168661452
323,-70.2467168661452
324,-70.2467168661452
325,-70.2467168661452
326,-70.2467168661452
327,-70.2467168661452
328,-70.2467168661452
329,-70.2467168661452
330,-70.2467168661452
331,-70.2467168661452
332,-70.2467168661452
333,-70.2467168661452
334,-70.2467168661452
335,-70.2467168661452
336,-70.2467168661452
337,-70.2467168661452
338,-70.2467168661452
339,-70.2467168661452
340,-70.2467168661452
341,-70.2467168661452
342,-70.2467168661452
343,-70.2467168661452
344,-70.2467168661452
345,-70.2467168661452
346,-70.2467168661452
347,-70.2467168661452
348,-70.2467168661452
349,-70.2467168661452
350,-70.2467168661452
351,-70.2467168661452
352,-70.2467168661452
353,-70.2467168661452
354,-70.2467168661452
355,-70.2467168661452
356,-70.2467168661452
357,-70.2467168661452
358,-70.2467168661452
359,-70.2467168661452
360,-70.2467168661452
361,-70.2467168661452
362,-70.2467168661452
363,-70.2467168661452
364,-70.2467168661452
365,-70.2467168661452
366,-70.2467168661452
367,-70.2467168661452
368,-70.2467168661452
369,-70.2467168661452
370,-70.2467168661452
371,-70.2467168661452
372,-70.2467168661452
373,-70.2467168661452
374,-70.2467168661452
375,-70.2467168661452
376,-70.2467168661452
377,-70.2467168661452
378,-70.2467168661452
379,-70.2467168661452
380,-70.2467168661452
381,-70.2467168661452
382,-70.2467168661452
383,-70.2467168661452
384,-70.2467168661452
385,-70.2467168661452
386,-70.2467168661452
387,-70.2467168661452
388,-70.2467168661452
389,-70.2467168661452
390,-70.2467168661452
391,-70.2467168661452
392,-70.2467168661452
393,-70.2467168661452
394,-70.2467168661452
395,-70.2467168661452
396,-70.2467168661452
397,-70.2467168661452
398,-70.2467168661452
399,-70.2467168661452
400,-70.2467168661452
401,-70.2467168661452
402,-70.2467168661452
403,-70.2467168661452
404,-70.2467168661452
405,-70.2467168661452
406,-70.2467168661452
407,-70.2467168661452
408,-70.2467168661452
409,-70.2467168661452
410,-70.2467168661452
411,-70.2467168661452
412,-70.2467168661452
413,-70.2467168661452
414,-70.2467168661452
415,-70.2467168661452
416,-70.2467168661452
417,-70.2467168661452
418,-70.2467168661452
419,-70.2467168661452
420,-70.2467168661452
421,-70.2467168661452
422,-70.2467168661452
423,-70.2467168661452
424,-70.2467168661452
425,-70.2467168661452
426,-74.55047601724344
427,-74.55047601724344
428,-74.55047601724344
429,-74.55047601724344
430,-74.55047601724344
431,-74.55047601724344
432,-74.55047601724344
433,-74.55047601724344
434,-74.55047601724344
435,-74.55047601724344
436,-74.55047601724344
437,-74.55047601724344
438,-74.55047601724344
439,-74.55047601724344
440,-74.55047601724344
441,-74.55047601724344
442,-74.55047601724344
443,-74.55047601724344
444,-74.55047601724344
445,-74.55047601724344
446,-74.55047601724344
447,-74.55047601724344
448,-74.55047601724344
449,-74.55047601724344
450,-74.55047601724344
451,-74.55047601724344
452,-74.55047601724344
453,-74.55047601724344
454,-74.55047601724344
455,-74.55047601724344
456,-74.55047601724344
457,-74.55047601724344
458,-74.55047601724344
459,-74.55047601724344
460,-74.55047601724344
461,-74.55047601724344
462,-74.55047601724344
463,-74.55047601724344
464,-74.55047601724344
465,-74.55047601724344
466,-74.55047601724344
467,-74.55047601724344
468,-74.55047601724344
469,-74.55047601724344
470,-74.55047601724344
471,-74.55047601724344
472,-74.55047601724344
473,-74.55047601724344
474,-74.55047601724344
475,-74.55047601724344
476,-74.55047601724344
477,-74.55047601724344
478,-74.55047601724344
479,-74.55047601724344
480,-74.55047601724344
481,-74.55047601724344
482,-74.55047601724344
483,-74.55047601724344
484,-74.55047601724344
485,-74.55047601724344
486,-74.55047601724344
487,-74.55047601724344
488,-74.55047601724344
489,-74.55047601724344
490,-74.55047601724344
491,-74.55047601724344
492,-74.55047601724344
493,-74.55047601724344
494,-74.55047601724344
495,-74.55047601724344
496,-74.55047601724344
497,-74.55047601724344
498,-74.55047601724344
499,-74.55047601724344
500,-74.55047601724344
501,-74.55047601724344
502,-74.55047601724344
503,-74.55047601724344
504,-74.55047601724344
505,-74.55047601724344
506,-74.55047601724344
507,-74.55047601724344
508,-74.55047601724344
509,-74.55047601724344
510,-74.55047601724344
511,-74.55047601724344
512,-74.55047601724344
513,-74.55047601724344
514,-74.55047601724344
515,-74.55047601724344
516,-74.55047601724344
517,-74.55047601724344
518,-74.55047601724344
519,-74.55047601724344
520,-74.55047601724344
521,-74.55047601724344
522,-74.55047601724344
523,-74.55047601724344
524,-74.55047601724344
525,-74.55047601724344
526,-74.55047601724344
527,-74.55047601724344
528,-75.23631887283402
529,-75.23631887283402
530,-75.23631887283402
531,-75.23631887283402
532,-75.23631887283402
533,-75.23631887283402
534,-75.23631887283402
535,-75.23631887283402
536,-75.23631887283402
537,-75.23631887283402
538,-75.23631887283402
539,-75.23631887283402
540,-75.23631887283402
541,-75.23631887283402
542,-75.23631887283402
543,-75.23631887283402
544,-75.23631887283402
545,-75.23631887283402
546,-75.23631887283402
547,-75.23631887283402
548,-75.23631887283402
549,-75.23631887283402
550,-75.23631887283402
551,-75.23631887283402
552,-75.23631887283402
553,-75.23631887283402
554,-75.23631887283402
555,-75.23631887283402
556,-75.23631887283402
557,-75.23631887283402
558,-75.23631887283402
559,-75.23631887283402
560,-75.23631887283402
561,-75.23631887283402
562,-75.23631887283402
563,-75.23631887283402
564,-75.23631887283402
565,-75.23631887283402
566,-75.23631887283402
567,-75.23631887283402
568,-75.23631887283402
569,-75.23631887283402
570,-75.23631887283402
571,-75.23631887283402
572,-75.23631887283402
573,-75.23631887283402
574,-75.23631887283402
575,-75.23631887283402
576,-75.23631887283402
577,-75.23631887283402
578,-75.23631887283402
579,-75.23631887283402
580,-75.23631887283402
581,-75.23631887283402
582,-75.23631887283402
583,-75.23631887283402
584,-75.23631887283402
585,-75.23631887283402
586,-75.23631887283402
587,-75.23631887283402
588,-75.23631887283402
589,-75.23631887283402
590,-75.23631887283402
591,-75.23631887283402
592,-75.23631887283402
593,-75.23631887283402
594,-75.23631887283402
595,-75.23631887283402
596,-75.23631887283402
597,-75.23631887283402
598,-75.23631887283402
599,-75.23631887283402
600,-75.23631887283402
601,-75.23631887283402
602,-75.23631887283402
603,-75.23631887283402
604,-75.23631887283402
605,-75.23631887283402
606,-75.23631887283402
607,-75.23631887283402
608,-75.23631887283402
609,-75.23631887283402
610,-75.23631887283402
611,-75.23631887283402
612,-75.23631887283402
613,-75.23631887283402
614,-75.23631887283402
615,-75.23631887283402
616,-75.23631887283402
617,-75.23631887283402
618,-75.23631887283402
619,-75.23631887283402
620,-75.23631887283402
621,-75.23631887283402
622,-75.23631887283402
623,-75.23631887283402
624,-75.23631887283402
625,-75.23631887283402
626,-75.23631887283402
627,-75.23631887283402
628,-75.23631887283402
629,-75.23631887283402
630,-75.23631887283402
631,-75.23631887283402
632,-75.23631887283402
633,-75.23631887283402
634,-75.23631887283402
635,-75.23631887283402
636,-75.23631887283402
637,-75.23631887283402
638,-75.23631887283402
639,-75.23631887283402
640,-75.23631887283402
641,-75.23631887283402
642,-75.23631887283402
643,-75.23631887283402
644,-75.23631887283402
645,-75.23631887283402
646,-75.23631887283402
647,-75.23631887283402
648,-75.23631887283402
649,-75.23631887283402
650,-75.23631887283402
651,-75.23631887283402
652,-75.23631887283402
653,-75.23631887283402
654,-75.23631887283402
655,-75.23631887283402
656,-75.23631887283402
657,-75.23631887283402
658,-75.23631887283402
659,-75.23631887283402
660,-75.23631887283402
661,-75.23631887283402
662,-75.23631887283402
663,-75.23631887283402
664,-75.23631887283402
665,-75.23631887283402
666,-75.23631887283402
667,-75.23631887283402
668,-75.23631887283402
669,-75.23631887283402
670,-75.23631887283402
671,-75.23631887283402
672,-75.23631887283402
673,-75.23631887283402
674,-75.23631887283402
675,-75.23631887283402
676,-75.23631887283402
677,-75.23631887283402
678,-75.23631887283402
679,-75.23631887283402
680,-75.23631887283402
681,-75.23631887283402
682,-75.23631887283402
683,-75.23631887283402
684,-75.23631887283402
685,-75.23631887283402
686,-75.23631887283402
687,-75.23631887283402
688,-75.23631887283402
689,-75.23631887283402
690,-75.23631887283402
691,-75.23631887283402
692,-75.23631887283402
693,-75.23631887283402
694,-75.23631887283402
695,-75.23631887283402
696,-75.23631887283402
697,-75.23631887283402
698,-75.23631887283402
699,-75.23631887283402
700,-75.23631887283402
701,-75.23631887283402
702,-75.23631887283402
703,-75.23631887283402
704,-75.23631887283402
705,-75.23631887283402
706,-75.23631887283402
707,-75.23631887283402
708,-75.23631887283402
709,-75.23631887283402
710,-75.23631887283402
711,-75.23631887283402
712,-75.23631887283402
713,-75.23631887283402
714,-75.23631887283402
715,-75.23631887283402
716,-75.23631887283402
717,-75.23631887283402
718,-75.23631887283402
719,-75.23631887283402
720,-75.23631887283402
721,-75.23631887283402
722,-75.23631887283402
723,-75.23631887283402
724,-75.23631887283402
725,-75.23631887283402
726,-75.23631887283402
727,-75.23631887283402
728,-75.23631887283402
729,-75.23631887283402
730,-75.23631887283402
731,-75.23631887283402
732,-75.23631887283402
733,-75.23631887283402
734,-75.23631887283402
735,-75.23631887283402
736,-75.23631887283402
737,-75.23631887283402
738,-75.23631887283402
739,-75.23631887283402
740,-75.23631887283402
741,-75.23631887283402
742,-75.23631887283402
743,-75.23631887283402
744,-75.23631887283402
745,-75.23631887283402
746,-75.23631887283402
747,-75.23631887283402
748,-75.23631887283402
749,-75.23631887283402
750,-75.23631887283402
751,-75.23631887283402
752,-75.23631887283402
753,-75.23631887283402
754,-75.23631887283402
755,-75.23631887283402
756,-75.23631887283402
757,-75.23631887283402
758,-75.23631887283402
759,-75.23631887283402
760,-75.23631887283402
761,-75.23631887283402
762,-75.39743841189728
763,-75.39743841189728
764,-75.39743841189728
765,-76.96779527435291
766,-76.96779527435291
767,-76.96779527435291
768,-76.96779527435291
769,-76.96779527435291
770,-76.96779527435291
771,-76.96779527435291
772,-76.96779527435291
773,-76.96779527435291
774,-76.96779527435291
775,-76.96779527435291
776,-76.96779527435291
777,-76.96779527435291
778,-76.96779527435291
779,-76.96779527435291
780,-76.96779527435291
781,-76.96779527435291
782,-76.96779527435291
783,-76.96779527435291
784,-76.96779527435291
785,-76.96779527435291
786,-76.96779527435291
787,-76.96779527435291
788,-76.96779527435291
789,-76.96779527435291
790,-76.96779527435291
791,-76.96779527435291
792,-76.96779527435291
793,-76.96779527435291
794,-76.96779527435291
795,-76.96779527435291
796,-76.96779527435291
797,-76.96779527435291
798,-76.96779527435291
799,-76.96779527435291
800,-76.96779527435291
801,-76.96779527435291
802,-76.96779527435291
803,-76.96779527435291
804,-76.96779527435291
805,-76.96779527435291
806,-76.96779527435291
807,-76.96779527435291
808,-76.96779527435291
809,-76.96779527435291
810,-76.96779527435291
811,-76.96779527435291
812,-76.96779527435291
813,-77.55404337815057
814,-77.55404337815057
815,-77.55404337815057
816,-77.55404337815057
817,-77.55404337815057
818,-77.55404337815057
819,-77.55404337815057
820,-77.55404337815057
821,-77.55404337815057
822,-77.55404337815057
823,-77.55404337815057
824,-77.55404337815057
825,-77.55404337815057
826,-77.55404337815057
827,-78.06489202590741
828,-78.06489202590741
829,-78.06489202590741
830,-78.06489202590741
831,-78.06489202590741
832,-78.06489202590741
833,-78.06489202590741
834,-78.06489202590741
835,-78.06489202590741
836,-78.06489202590741
837,-78.06489202590741
838,-78.06489202590741
839,-78.06489202590741
840,-78.06489202590741
841,-78.06489202590741
842,-78.06489202590741
843,-78.06489202590741
844,-78.06489202590741
845,-78.06489202590741
846,-78.06489202590741
847,-78.06489202590741
848,-78.06489202590741
849,-78.06489202590741
850,-78.06489202590741
851,-78.06489202590741
852,-78.06489202590741
853,-78.06489202590741
854,-78.06489202590741
855,-78.06489202590741
856,-78.06489202590741
857,-78.06489202590741
858,-78.06489202590741
859,-78.06489202590741
860,-78.06489202590741
861,-78.06489202590741
862,-78.06489202590741
863,-78.06489202590741
864,-78.06489202590741
865,-78.06489202590741
866,-78.06489202590741
867,-78.06489202590741
868,-78.06489202590741
869,-78.06489202590741
870,-78.06489202590741
871,-78.06489202590741
872,-78.06489202590741
873,-78.06489202590741
874,-78.06489202590741
875,-78.06489202590741
876,-78.06489202590741
877,-78.06489202590741
878,-78.06489202590741
879,-78.06489202590741
880,-78.06489202590741
881,-78.06489202590741
882,-78.06489202590741
883,-78.06489202590741
884,-78.06489202590741
885,-78.06489202590741
