iteracion,valor_coste
0,-9.272457850183809
1,-10.47316966191957
2,-10.47316966191957
3,-12.096336851473882
4,-19.845632249073894
5,-19.845632249073894
6,-19.845632249073894
7,-19.845632249073894
8,-19.845632249073894
9,-19.845632249073894
10,-19.845632249073894
11,-20.558931284259575
12,-20.558931284259575
13,-21.61932430680218
14,-21.61932430680218
15,-21.61932430680218
16,-22.508310112840235
17,-25.575958060349677
18,-25.575958060349677
19,-25.575958060349677
20,-25.575958060349677
21,-25.575958060349677
22,-25.575958060349677
23,-25.575958060349677
24,-27.86859108749161
25,-27.86859108749161
26,-27.86859108749161
27,-27.86859108749161
28,-27.86859108749161
29,-28.407274175426576
30,-28.407274175426576
31,-28.407274175426576
32,-28.407274175426576
33,-28.407274175426576
34,-28.407274175426576
35,-28.407274175426576
36,-28.407274175426576
37,-28.407274175426576
38,-28.418877694353178
39,-28.418877694353178
40,-28.418877694353178
41,-28.418877694353178
42,-28.418877694353178
43,-28.418877694353178
44,-28.418877694353178
45,-28.418877694353178
46,-28.418877694353178
47,-28.418877694353178
48,-29.83299874278992
49,-29.895544873814316
50,-29.895544873814316
51,-29.895544873814316
52,-30.46710262120375
53,-30.46710262120375
54,-40.36349138804852
55,-40.36349138804852
56,-40.36349138804852
57,-40.36349138804852
58,-40.36349138804852
59,-40.36349138804852
60,-40.36349138804852
61,-40.36349138804852
62,-41.38263011470303
63,-41.38263011470303
64,-41.38263011470303
65,-41.43393560439277
66,-41.43393560439277
67,-41.43393560439277
68,-41.43393560439277
69,-41.43393560439277
70,-41.43393560439277
71,-41.43393560439277
72,-41.43393560439277
73,-41.43393560439277
74,-41.43393560439277
75,-41.43393560439277
76,-41.43393560439277
77,-41.43393560439277
78,-41.43393560439277
79,-41.43393560439277
80,-41.43393560439277
81,-41.43393560439277
82,-41.43393560439277
83,-41.43393560439277
84,-41.43393560439277
85,-41.43393560439277
86,-41.43393560439277
87,-41.43393560439277
88,-41.43393560439277
89,-41.43393560439277
90,-41.43393560439277
91,-41.43393560439277
92,-41.43393560439277
93,-42.42661032940021
94,-42.42661032940021
95,-42.42661032940021
96,-42.42661032940021
97,-42.42661032940021
98,-42.42661032940021
99,-42.42661032940021
100,-42.42661032940021
101,-42.42661032940021
102,-42.42661032940021
103,-42.42661032940021
104,-43.61894515373636
105,-43.61894515373636
106,-43.61894515373636
107,-43.61894515373636
108,-43.61894515373636
109,-43.61894515373636
110,-43.61894515373636
111,-43.61894515373636
112,-43.61894515373636
113,-43.61894515373636
114,-43.61894515373636
115,-43.61894515373636
116,-50.53254412228836
117,-50.53254412228836
118,-50.53254412228836
119,-50.53254412228836
120,-50.53254412228836
121,-50.53254412228836
122,-50.53254412228836
123,-50.53254412228836
124,-50.53254412228836
125,-50.53254412228836
126,-51.485391262770676
127,-51.485391262770676
128,-51.485391262770676
129,-51.485391262770676
130,-51.485391262770676
131,-51.485391262770676
132,-51.485391262770676
133,-51.485391262770676
134,-51.485391262770676
135,-51.485391262770676
136,-51.485391262770676
137,-51.485391262770676
138,-51.485391262770676
139,-51.485391262770676
140,-51.485391262770676
141,-51.485391262770676
142,-51.485391262770676
143,-51.485391262770676
144,-51.485391262770676
145,-51.485391262770676
146,-51.485391262770676
147,-51.485391262770676
148,-51.485391262770676
149,-51.485391262770676
150,-51.485391262770676
151,-51.485391262770676
152,-51.485391262770676
153,-51.485391262770676
154,-51.485391262770676
155,-51.485391262770676
156,-51.485391262770676
157,-51.485391262770676
158,-51.485391262770676
159,-51.485391262770676
160,-51.485391262770676
161,-51.485391262770676
162,-51.485391262770676
163,-51.485391262770676
164,-51.485391262770676
165,-51.485391262770676
166,-51.485391262770676
167,-51.485391262770676
168,-51.485391262770676
169,-51.485391262770676
170,-51.485391262770676
171,-51.485391262770676
172,-51.485391262770676
173,-51.485391262770676
174,-51.485391262770676
175,-51.485391262770676
176,-51.485391262770676
177,-51.485391262770676
178,-51.485391262770676
179,-51.485391262770676
180,-51.485391262770676
181,-51.485391262770676
182,-51.485391262770676
183,-51.485391262770676
184,-51.485391262770676
185,-51.485391262770676
186,-51.485391262770676
187,-51.485391262770676
188,-51.485391262770676
189,-51.485391262770676
190,-51.485391262770676
191,-51.485391262770676
192,-51.485391262770676
193,-51.485391262770676
194,-51.485391262770676
195,-51.485391262770676
196,-51.485391262770676
197,-51.485391262770676
198,-51.485391262770676
199,-51.485391262770676
200,-51.485391262770676
201,-51.485391262770676
202,-51.485391262770676
203,-51.485391262770676
204,-51.485391262770676
205,-51.485391262770676
206,-51.485391262770676
207,-51.485391262770676
208,-51.485391262770676
209,-51.485391262770676
210,-56.16263411997895
211,-56.16263411997895
212,-56.16263411997895
213,-56.16263411997895
214,-56.16263411997895
215,-56.16263411997895
216,-56.16263411997895
217,-56.16263411997895
218,-56.16263411997895
219,-56.16263411997895
220,-56.16263411997895
221,-56.16263411997895
222,-56.16263411997895
223,-56.16263411997895
224,-56.16263411997895
225,-56.16263411997895
226,-56.16263411997895
227,-56.16263411997895
228,-56.16263411997895
229,-56.16263411997895
230,-56.16263411997895
231,-56.16263411997895
232,-56.16263411997895
233,-56.16263411997895
234,-56.16263411997895
235,-56.16263411997895
236,-56.16263411997895
237,-56.16263411997895
238,-56.16263411997895
239,-56.16263411997895
240,-56.16263411997895
241,-56.16263411997895
242,-56.16263411997895
243,-56.16263411997895
244,-56.16263411997895
245,-56.16263411997895
246,-56.16263411997895
247,-56.16263411997895
248,-56.16263411997895
249,-56.16263411997895
250,-56.16263411997895
251,-56.16263411997895
252,-56.16263411997895
253,-56.16263411997895
254,-56.16263411997895
255,-56.16263411997895
256,-56.44288363242061
257,-56.44288363242061
258,-56.44288363242061
259,-56.44288363242061
260,-56.44288363242061
261,-56.60694120445275
262,-56.60694120445275
263,-56.60694120445275
264,-56.60694120445275
265,-56.60694120445275
266,-56.60694120445275
267,-56.60694120445275
268,-56.60694120445275
269,-56.60694120445275
270,-56.60694120445275
271,-56.60694120445275
272,-56.60694120445275
273,-56.60694120445275
274,-56.60694120445275
275,-56.60694120445275
276,-56.60694120445275
277,-56.60694120445275
278,-56.60694120445275
279,-56.60694120445275
280,-56.60694120445275
281,-56.60694120445275
282,-56.60694120445275
283,-56.60694120445275
284,-56.60694120445275
285,-56.60694120445275
286,-56.60694120445275
287,-56.60694120445275
288,-56.60694120445275
289,-56.60694120445275
290,-56.60694120445275
291,-56.60694120445275
292,-56.60694120445275
293,-56.60694120445275
294,-56.60694120445275
295,-56.60694120445275
296,-56.60694120445275
297,-56.60694120445275
298,-56.60694120445275
299,-56.60694120445275
300,-56.60694120445275
301,-56.60694120445275
302,-56.60694120445275
303,-56.60694120445275
304,-56.60694120445275
305,-56.60694120445275
306,-56.60694120445275
307,-56.60694120445275
308,-56.60694120445275
309,-56.60694120445275
310,-56.60694120445275
311,-56.60694120445275
312,-56.60694120445275
313,-56.60694120445275
314,-56.60694120445275
315,-56.60694120445275
316,-56.60694120445275
317,-56.60694120445275
318,-56.60694120445275
319,-56.60694120445275
320,-56.60694120445275
321,-56.60694120445275
322,-56.60694120445275
323,-56.60694120445275
324,-56.60694120445275
325,-56.60694120445275
326,-56.60694120445275
327,-56.60694120445275
328,-56.60694120445275
329,-56.60694120445275
330,-56.60694120445275
331,-56.60694120445275
332,-56.60694120445275
333,-56.60694120445275
334,-56.60694120445275
335,-56.60694120445275
336,-56.60694120445275
337,-56.60694120445275
338,-56.60694120445275
339,-56.60694120445275
340,-56.60694120445275
341,-56.60694120445275
342,-56.60694120445275
343,-56.60694120445275
344,-56.60694120445275
345,-56.60694120445275
346,-56.60694120445275
347,-56.60694120445275
348,-56.60694120445275
349,-56.60694120445275
350,-56.60694120445275
351,-56.60694120445275
352,-56.60694120445275
353,-56.60694120445275
354,-56.60694120445275
355,-56.60694120445275
356,-56.60694120445275
357,-56.60694120445275
358,-56.60694120445275
359,-56.60694120445275
360,-56.60694120445275
361,-56.60694120445275
362,-56.60694120445275
363,-56.60694120445275
364,-56.60694120445275
365,-56.60694120445275
366,-56.60694120445275
367,-56.60694120445275
368,-56.60694120445275
369,-56.60694120445275
370,-56.60694120445275
371,-56.60694120445275
372,-56.60694120445275
373,-56.60694120445275
374,-56.60694120445275
375,-56.60694120445275
376,-56.60694120445275
377,-56.60694120445275
378,-56.60694120445275
379,-56.60694120445275
380,-56.60694120445275
381,-56.60694120445275
382,-56.60694120445275
383,-56.60694120445275
384,-56.60694120445275
385,-56.60694120445275
386,-56.60694120445275
387,-56.60694120445275
388,-56.60694120445275
389,-56.60694120445275
390,-56.60694120445275
391,-56.60694120445275
392,-56.60694120445275
393,-56.60694120445275
394,-56.60694120445275
395,-56.60694120445275
396,-56.60694120445275
397,-56.60694120445275
398,-56.60694120445275
399,-56.60694120445275
400,-56.60694120445275
401,-56.60694120445275
402,-56.60694120445275
403,-56.60694120445275
404,-56.60694120445275
405,-56.60694120445275
406,-56.60694120445275
407,-56.60694120445275
408,-56.60694120445275
409,-56.60694120445275
410,-56.60694120445275
411,-56.60694120445275
412,-56.60694120445275
413,-56.60694120445275
414,-56.60694120445275
415,-56.60694120445275
416,-56.60694120445275
417,-56.60694120445275
418,-56.60694120445275
419,-56.60694120445275
420,-56.60694120445275
421,-56.60694120445275
422,-56.60694120445275
423,-56.60694120445275
424,-56.60694120445275
425,-56.60694120445275
426,-56.60694120445275
427,-56.60694120445275
428,-56.60694120445275
429,-56.60694120445275
430,-56.60694120445275
431,-56.60694120445275
432,-56.60694120445275
433,-56.60694120445275
434,-56.60694120445275
435,-56.60694120445275
436,-56.60694120445275
437,-57.22244061142191
438,-57.22244061142191
439,-57.22244061142191
440,-57.22244061142191
441,-57.22244061142191
442,-57.22244061142191
443,-57.22244061142191
444,-57.22244061142191
445,-57.22244061142191
446,-57.22244061142191
447,-57.22244061142191
448,-57.22244061142191
449,-57.22244061142191
450,-57.22244061142191
451,-57.22244061142191
452,-57.22244061142191
453,-57.22244061142191
454,-57.22244061142191
455,-57.22244061142191
456,-57.22244061142191
457,-57.22244061142191
458,-57.22244061142191
459,-57.22244061142191
460,-57.22244061142191
461,-57.22244061142191
462,-57.22244061142191
463,-57.22244061142191
464,-57.22244061142191
465,-57.22244061142191
466,-57.22244061142191
467,-57.22244061142191
468,-57.22244061142191
469,-57.22244061142191
470,-57.22244061142191
471,-57.22244061142191
472,-57.22244061142191
473,-57.22244061142191
474,-58.36677120448209
475,-58.36677120448209
476,-58.36677120448209
477,-58.36677120448209
478,-58.36677120448209
479,-58.36677120448209
480,-58.36677120448209
481,-58.36677120448209
482,-58.36677120448209
483,-58.36677120448209
484,-58.36677120448209
485,-58.36677120448209
486,-58.36677120448209
487,-58.36677120448209
488,-58.36677120448209
489,-58.36677120448209
490,-58.36677120448209
491,-58.36677120448209
492,-59.27071791238296
493,-59.27071791238296
494,-59.27071791238296
495,-59.27071791238296
496,-59.27071791238296
497,-59.27071791238296
498,-59.27071791238296
499,-59.27071791238296
500,-59.27071791238296
501,-59.27071791238296
502,-59.27071791238296
503,-59.27071791238296
504,-59.27071791238296
505,-59.27071791238296
506,-59.27071791238296
507,-59.27071791238296
508,-59.27071791238296
509,-59.27071791238296
510,-59.27071791238296
511,-59.27071791238296
512,-59.27071791238296
513,-59.27071791238296
514,-59.27071791238296
515,-59.27071791238296
516,-59.27071791238296
517,-59.27071791238296
518,-59.27071791238296
519,-59.27071791238296
520,-59.27071791238296
521,-59.27071791238296
522,-59.27071791238296
523,-59.27071791238296
524,-59.27071791238296
525,-59.27071791238296
526,-59.27071791238296
527,-59.27071791238296
528,-59.27071791238296
529,-59.27071791238296
530,-59.27071791238296
531,-59.27071791238296
532,-59.27071791238296
533,-59.27071791238296
