"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"113","216.36480146825377","209.18653890304216","5.031996928471771","-0.30676917589658537","0.0126953125","0.0107421875","0.0146484375","1300","0.0005659455651064836","0","0.0005659455651064836","0.0005659455651064836","113_114:0.010002413600562893","113_114:660","true"
"114","194.8408555120315","35.572090979734384","4.822458913140341","-0.30937991952553456","0.044677734375","0.0302734375","0.05908203125","1300","0.0003758551408070661","0","0.0003758551408070661","0.0003758551408070661","114_109:0.009954497164394449;114_115:0.00873590616733419","114_109:660;114_115:660","true"
"115","165.82973291477538","99.85414795438145","5.028032883813069","-0.3068193442669031","0.0419921875","0.072265625","0.01171875","1300","0.0011105699789428266","0","0.0011105699789428266","0.0011105699789428266","","","true"
"116","204.54172826143107","237.21626634088759","4.912739698767887","-0.3082983947671616","0.015869140625","0.01416015625","0.017578125","1300","0.0001870970182573088","0","0.0001870970182573088","0.0001870970182573088","116_115:0.006362852317840034;116_117:0.006924204917853449","116_115:660;116_117:660","true"
"117","193.12425759459424","204.44652208074723","4.83312218630532","-0.3092141826105853","0.024169921875","0.03076171875","0.017578125","1300","0.0007897386898487906","0","0.0007897386898487906","0.0007897386898487906","117_118:0.007056208318264451","117_118:660","true"
"118","224.35846250033845","182.57943880829166","4.732965327895802","-0.3103162291505652","0.00830078125","0.01025390625","0.00634765625","1300","0.00018116381420783969","0","0.00018116381420783969","0.00018116381420783969","118_119:0.0055345196062266955","118_119:660","true"
"119","149.37887932721594","96.76100957725174","4.802538189155014","-0.28980565670333075","0.02685546875","0.02734375","0.0263671875","1300","0.0002717384357955039","0","0.0002717384357955039","0.0002717384357955039","","","true"
"120","182.53052385399153","172.72933952252637","4.83661811653461","-0.3088294992030973","0.014404296875","0.01611328125","0.0126953125","1300","0.00021930956834804975","0","0.00021930956834804975","0.00021930956834804975","120_119:0.008149134162033195","120_119:660","true"
"121","122.06843341389224","79.45115244319192","4.967918982124156","-0.30831927501521805","0.02001953125","0.02099609375","0.01904296875","1300","0.0005379801462313082","0","0.0005379801462313082","0.0005379801462313082","121_120:0.007382887485760881","121_120:660","true"
"122","230.60565114022234","195.2780541063323","4.937579038139827","-0.307131343243749","0.01611328125","0.01806640625","0.01416015625","1300","0.00034108829294140185","0","0.00034108829294140185","0.00034108829294140185","122_121:0.011837989529358994;122_123:0.007028452793315654;122_111:0.025042843991901487","122_121:660;122_123:660;122_111:660","true"
"123","188.24004222077846","92.63934132440582","5.034317743226706","-0.3063945650809262","0.0166015625","0.021484375","0.01171875","1300","0.00023275410475012085","0","0.00023275410475012085","0.00023275410475012085","","","true"
"124","222.0739069507917","214.79099277603495","4.949170256148355","-0.30728609162938675","0.013916015625","0.01708984375","0.0107421875","1300","0.00025264558392821943","0","0.00025264558392821943","0.00025264558392821943","124_123:0.006077304591417115","124_123:660","true"
"125","267.0632013424598","96.69884027401275","4.859121956280959","-0.3081939603922578","0.01171875","0.00830078125","0.01513671875","1300","0.00027621176730582267","0","0.00027621176730582267","0.00027621176730582267","125_124:0.01152848453532651;125_126:0.008835703245225146","125_124:660;125_126:660","true"
"126","174.43961075734333","16.579613683942377","4.908226717028259","-0.30857572639301106","0.0244140625","0.0166015625","0.0322265625","1300","0.0004415055821822781","0","0.0004415055821822781","0.0004415055821822781","","","true"
