iteracion,valor_coste
0,3481.1251758045332
1,3957.943383967352
2,1892.0186377861771
3,3198.7877162320074
4,2750.6038872872214
5,2063.2336335408213
6,3599.017733647118
7,3777.780353066526
8,3287.3743275036695
9,2373.0687214502964
10,2953.8437958957325
11,2543.6502437891713
12,4056.1599080859846
13,3692.9174443192524
14,2540.2713814333792
15,2520.2239533336433
16,3019.000215800275
17,3984.9102635617246
18,4097.205423732135
19,2032.445581766362
20,1788.832901134009
21,2399.3761922931017
22,3466.0496648356134
23,3072.4996989324986
24,2205.513683582954
25,2574.432967163715
26,3914.2115592794185
27,2932.3046537212226
28,1974.4671295766543
29,2218.075431868124
30,4545.220735891244
31,3449.878302250682
32,2331.8027267081593
33,3439.1627894539147
34,3377.70400141448
35,3415.100381061369
36,2695.525231694808
37,2459.7712030499597
38,3749.4447155210682
39,2500.8967558012687
40,1527.953245818609
41,2852.9120704081165
42,3726.6660387667685
43,3024.2322852537627
44,2866.3815713427934
45,2677.1387094814504
46,3101.4673137383647
47,2569.1235665512645
48,2129.85752037714
49,3884.821107060891
50,4155.224831047952
51,2548.7179989229207
52,3050.573392513416
53,3212.4173353394967
54,2935.4349143950035
55,4164.725375537791
56,3246.3763711209517
57,3468.7260062220557
58,3893.3787379572786
59,3511.1216193512896
60,3599.0220652515613
61,2730.2446646290155
62,3603.9596343301496
63,3047.210327318622
64,2994.3183694955324
65,3063.8779099783574
66,3958.344590743124
67,2321.3979305013486
68,3513.472233319232
69,3130.788866972769
70,1929.101840256922
71,2940.1945502773942
72,1517.0278275681665
73,3199.113360582079
74,3786.847732436702
75,2311.2460198753747
76,2877.5468990563695
77,1760.24547128167
78,2402.425183425077
79,2000.302929471208
80,5209.269100279935
81,3983.871492168894
82,3611.748530100714
83,3001.853081698569
84,2900.541725194005
85,4324.601294913693
86,3060.915907490281
87,6399.033579551332
88,3460.507654445476
89,3284.9861229844855
90,4241.771807085965
91,3258.0582827199314
92,2574.5330944428374
93,3432.23439549458
94,3600.874322921467
95,2699.3340433549024
96,3226.4867623851806
97,1909.3708861995242
98,2894.767517476592
99,3152.3603822238806
100,2319.411096157548
101,2378.260098311866
102,3882.4914966758197
103,2540.351745311067
104,2032.79088641323
105,3072.5184461820336
106,2439.1071987633864
107,2573.1536906574183
108,2625.084464876376
109,2255.9941470307763
110,3015.577555489504
111,2051.281309588483
112,3069.3205691847124
113,2649.188125670276
114,3042.703579136715
115,3661.4438273061164
116,3813.037503020312
117,2845.486545482949
118,2813.8184606132486
119,3319.2180778143143
120,3206.6464402102665
121,3207.7255065155136
122,2872.0362392826714
123,3156.285899201905
124,2827.1416021625423
125,2074.678618225603
126,3980.5434394077665
127,2923.6958323763893
128,2901.6795845677107
129,4369.41251517578
130,2855.0437701386386
131,2553.90418330401
132,3399.402890159192
133,2614.3474547843625
134,2151.3702860195845
135,3718.0973910362895
136,3122.5193435621213
137,3556.2399525700957
138,1892.018637786177
139,3012.699428122017
140,2647.2769854458597
141,2965.1732355235376
142,3787.6536143991357
143,3815.857181071573
144,2876.4023523732385
145,2721.251074220455
146,2401.5290920285174
147,2976.8688775174423
148,2983.929549753017
149,3692.9174443192524
150,3095.225613785557
151,3700.901627053341
152,2741.529985526439
153,2552.658959125711
154,2775.698407194579
155,3045.3326336861232
156,1788.8329011340088
157,2726.3020906556926
158,3466.049664835613
159,3426.9247573109096
160,2205.513683582954
161,2704.3061412310503
162,3914.2115592794185
163,3422.349666168239
164,3350.871695090885
165,3041.5790778308447
166,2416.000473396711
167,3114.15888682255
168,3044.116568381022
169,3439.1627894539156
170,3377.704001414482
171,5298.738903944222
172,2695.5252316948076
173,2836.0513160029686
174,2522.137301953335
175,2500.8967558012696
176,1606.7565337979972
177,3142.2681864133842
178,3041.041810628594
179,2937.3794230943317
180,2866.381571342794
181,3251.0210655064307
182,2842.7206730013118
183,2539.5010104100215
184,2158.902845399776
185,2797.218737716354
186,2747.116340815703
187,5091.516766555741
188,3050.5733925134155
189,2539.604157300556
190,2752.4117962836694
191,3922.7000764944883
192,2717.8137931657398
193,2811.8848872502695
194,3133.330914226338
195,2405.5840136885276
196,3723.0165034256383
197,2691.1256206022367
198,4156.913692116771
199,3047.210327318622
200,3455.1264029114777
201,3134.4291266662967
202,3589.3861382052005
203,2395.6188739106833
204,3500.217465985561
205,2345.358674366648
