iteracion,valor_coste
0,314.8362297030148
1,314.8362297030148
2,314.8362297030148
3,314.8362297030148
4,314.8362297030148
5,314.8362297030148
6,314.8362297030148
7,314.8362297030148
8,314.8362297030148
9,314.8362297030148
10,285.5282527983957
11,285.5282527983957
12,285.52825279839556
13,285.52825279839556
14,285.52825279839556
15,285.52825279839556
16,285.52825279839544
17,285.52825279839544
18,285.52825279839544
19,285.52825279839544
20,285.52825279839544
21,285.52825279839544
22,285.52825279839544
23,284.1331166693704
24,284.1331166693704
25,284.1331166693702
26,284.1331166693702
27,284.1331166693702
28,284.1331166693702
29,284.1331166693702
30,284.1331166693702
31,284.1331166693702
32,284.1331166693702
33,284.1331166693702
34,284.1331166693702
35,284.1331166693702
36,284.1331166693702
37,284.1331166693702
38,284.1331166693702
39,284.1331166693702
40,284.1331166693702
41,283.7975507969651
42,265.9020605578625
43,265.90206055786246
44,265.90206055786246
45,258.8561586023105
46,258.8561586023105
47,258.8561586023105
48,258.8561586023105
49,258.8561586023105
50,258.8561586023105
51,227.99066509560976
52,227.99066509560976
53,227.99066509560976
54,227.99066509560976
55,227.99066509560953
56,227.99066509560953
57,227.99066509560953
58,227.99066509560953
59,227.99066509560953
60,227.99066509560953
61,227.99066509560953
62,227.99066509560953
63,227.99066509560953
64,227.99066509560953
65,227.99066509560953
66,227.99066509560953
67,227.99066509560953
68,227.99066509560953
69,227.99066509560953
70,227.99066509560953
71,227.99066509560953
72,227.99066509560953
73,227.99066509560953
74,227.99066509560953
75,227.99066509560953
76,227.99066509560953
77,227.99066509560953
78,227.99066509560953
79,227.99066509560953
80,227.99066509560953
81,212.2712755122519
82,212.2712755122519
83,212.2712755122519
84,206.52258898558966
85,206.52258898558966
86,206.52258898558966
87,206.52258898558966
88,206.52258898558966
89,206.52258898558966
90,206.52258898558966
91,206.52258898558966
92,206.52258898558966
93,206.52258898558966
94,206.52258898558966
95,206.52258898558955
96,206.52258898558955
97,206.52258898558955
98,206.52258898558955
99,206.52258898558955
100,206.52258898558955
101,206.52258898558955
102,206.52258898558955
103,206.52258898558955
104,206.52258898558955
105,206.52258898558955
106,206.52258898558955
107,206.52258898558955
108,206.52258898558955
109,206.52258898558955
110,206.52258898558955
111,206.52258898558955
112,185.1084491089522
113,185.1084491089522
114,185.1084491089522
115,185.1084491089522
116,185.1084491089522
117,178.20143353138184
118,178.20143353138184
119,178.20143353138184
120,178.20143353138184
121,178.20143353138184
122,178.20143353138184
123,178.20143353138184
124,178.20143353138184
125,127.83807906014891
126,127.83807906014891
127,127.83807906014891
128,127.83807906014891
129,127.83807906014891
130,127.83807906014891
131,127.83807906014891
132,127.83807906014891
133,127.83807906014891
134,127.83807906014891
135,127.83807906014891
136,127.83807906014891
137,127.83807906014891
138,127.83807906014891
139,127.83807906014891
140,127.83807906014891
141,127.83807906014891
142,127.83807906014891
143,127.83807906014891
144,127.83807906014891
145,127.83807906014891
146,127.83807906014891
147,127.83807906014891
148,122.57790736210805
149,122.57790736210805
150,122.57790736210805
151,122.57790736210805
152,122.57790736210805
153,122.57790736210805
154,122.57790736210805
155,122.57790736210805
156,122.57790736210805
157,122.57790736210805
158,122.57790736210805
159,112.50440784981298
160,112.50440784981298
161,112.50440784981298
162,112.50440784981298
163,112.50440784981294
164,112.5044078498129
165,112.5044078498129
166,112.5044078498129
167,112.5044078498129
168,102.93678123117209
169,102.93678123117209
170,102.93678123117209
171,102.93678123117209
172,102.93678123117209
173,102.93678123117209
174,102.93678123117209
175,102.93678123117209
176,102.93678123117209
177,102.93678123117209
178,102.93678123117209
179,102.93678123117209
180,102.93678123117209
181,102.93678123117209
182,102.93678123117209
183,102.93678123117209
184,102.93678123117209
185,102.93678123117209
186,102.93678123117209
187,102.93678123117209
